ID da fila;ID da compra;Data da compra;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;Estado;País;Região;ID do produto;Categoria;Sub-categoria;Nome do produto;Vendas;Quantidade;Desconto;Lucro;Lucro Tratado;Marca do produto;Descrição complementar do produto;Descrição do produto;Preço Unitário;Custo;Custo Unitário;Lucro Unitário
74;MX-2013-156720;2013-02-17;2013-02-22;Classe padrão;FC-14215;Felipe Costa;Grande Empresa;Monterrey;Novo Leão;México;Norte;TEC-AC-10003433;Tecnologia;Acessórios;Memorex Pen drive, Econômico;980,0;5;0,0;204,99999999999997;204,99999999999997;Memorex;Econômico;Pen drive;196,0;775,0;155,0;40,99999999999999
75;MX-2013-156720;2013-02-17;2013-02-22;Classe padrão;FC-14215;Felipe Costa;Grande Empresa;Monterrey;Novo Leão;México;Norte;MAT-FI-10004660;Material de escritório;Fichários;Cardinal Divisórias, Transparente;89,59999999999998;2;0,0;39,2;39,2;Cardinal;Transparente;Divisórias;44,79999999999999;50,39999999999998;25,19999999999999;19,6
76;MX-2013-156720;2013-02-17;2013-02-22;Classe padrão;FC-14215;Felipe Costa;Grande Empresa;Monterrey;Novo Leão;México;Norte;MAT-EN-10001718;Material de escritório;Envelopes;Jiffy Com lacre, Vermelho;1357,0;5;0,0;312,0;312,0;Jiffy;Vermelho;Com lacre;271,4;1045,0;209,0;62,4
77;US-2015-157630;2015-06-25;2015-06-29;Classe padrão;LB-16915;Leonardo Barbosa;Varejo;Lima;Lima (cidade);Peru;Sul;MAT-MA-10003427;Material de escritório;Materiais;Fiskars Tesouras, Azul;185,28;2;0,4;-83,52000000000001;83,52000000000001;Fiskars;Azul;Tesouras;92,64;102,16;51,08;41,760000000000005
78;US-2015-157630;2015-06-25;2015-06-29;Classe padrão;LB-16915;Leonardo Barbosa;Varejo;Lima;Lima (cidade);Peru;Sul;MAT-AR-10002257;Material de escritório;Armazenamento;Smead Armários, Tamanho real;1587,5999999999997;2;0,4;158,4000000000001;158,4000000000001;Smead;Tamanho real;Armários;793,7999999999998;1429,5999999999997;714,7999999999998;79,20000000000005
79;US-2015-157630;2015-06-25;2015-06-29;Classe padrão;LB-16915;Leonardo Barbosa;Varejo;Lima;Lima (cidade);Peru;Sul;MAT-MA-10000797;Material de escritório;Materiais;Kleencut Tesouras, Retangular;1217,1599999999999;7;0,4;-20,440000000000055;20,440000000000055;Kleencut;Retangular;Tesouras;173,87999999999997;1197,12;171,01714285714283;2,920000000000008
80;US-2012-119935;2012-06-13;2012-06-17;Classe padrão;KB-16465;Kauê Barbosa;Varejo;San Miguelito;Panamá;Panamá;Central;MÓV-MÓ-10000525;Móveis;Móveis ;Tenex Lâmpada, Embalagem multipack;227,88;3;0,4;-7,920000000000016;7,920000000000016;Tenex;Embalagem multipack;Lâmpada;75,96;220,35999999999999;73,45333333333333;2,6400000000000055
81;US-2012-119935;2012-06-13;2012-06-17;Classe padrão;KB-16465;Kauê Barbosa;Varejo;San Miguelito;Panamá;Panamá;Central;MÓV-CA-10003783;Móveis;Cadeiras;Office Star Cadeira de praia, Par;3230,64;14;0,4;-1240,96;1240,96;Office;Par;Star Cadeira de praia;230,76;1990,08;142,14857142857142;88,64
82;US-2012-119935;2012-06-13;2012-06-17;Classe padrão;KB-16465;Kauê Barbosa;Varejo;San Miguelito;Panamá;Panamá;Central;TEC-AC-10002930;Tecnologia;Acessórios;Enermax Cartão de memória, Durável;1375,1999999999998;3;0,4;-229,20000000000005;229,20000000000005;Enermax;Durável;Cartão de memória;458,3999999999999;1146,3999999999999;382,13333333333327;76,40000000000002
83;US-2012-119935;2012-06-13;2012-06-17;Classe padrão;KB-16465;Kauê Barbosa;Varejo;San Miguelito;Panamá;Panamá;Central;MAT-AR-10002860;Material de escritório;Arte;Crayola Marcadores de texto, Tamanhos variados;395,4;5;0,4;-198,60000000000002;198,60000000000002;Crayola;Tamanhos variados;Marcadores de texto;79,08;197,19999999999993;39,43999999999998;39,720000000000006
84;MX-2014-119970;2014-06-25;2014-07-01;Classe padrão;MS-18220;Maria Silva;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-AR-10002439;Material de escritório;Armazenamento;Eldon Armários, Tamanho real;2639,1999999999994;2;0,0;52,400000000000006;52,400000000000006;Eldon;Tamanho real;Armários;1319,5999999999997;2586,7999999999993;1293,3999999999996;26,200000000000003
85;MX-2014-119970;2014-06-25;2014-07-01;Classe padrão;MS-18220;Maria Silva;Varejo;Cidade do México;Distrito Federal;México;Norte;MAT-MA-10003141;Material de escritório;Materiais;Elite Cortador de papel, Industrial;1443,0;5;0,0;360,0;360,0;Elite;Industrial;Cortador de papel;288,6;1083,0;216,6;72,0
86;MX-2015-165925;2015-01-22;2015-01-27;Classe padrão;CG-12355;Carolina Goncalves;Varejo;Tuxtla Gutiérrez;Chiapas;México;Norte;MAT-PA-10002524;Material de escritório;Papel;Green Bar Cadernetas, Multicolorido;367,20000000000005;3;0,0;102,60000000000001;102,60000000000001;Green;Multicolorido;Bar Cadernetas;122,40000000000002;264,6;88,2;34,2
87;MX-2015-137365;2015-06-18;2015-06-23;Classe padrão;MP-18760;Matheus Pinto;Varejo;Piedras Negras;Coahuila;México;Norte;MAT-CO-10001542;Material de escritório;Colchetes;OIC Clips de papel, Embalagem tipo bulk;769,5999999999999;8;0,0;99,2;99,2;OIC;Embalagem tipo bulk;Clips de papel;96,19999999999999;670,3999999999999;83,79999999999998;12,4
88;MX-2015-137365;2015-06-18;2015-06-23;Classe padrão;MP-18760;Matheus Pinto;Varejo;Piedras Negras;Coahuila;México;Norte;MÓV-MÓ-10000743;Móveis;Móveis ;Eldon Peso de porta, Premium;390,24000000000007;2;0,4;-19,760000000000048;19,760000000000048;Eldon;Premium;Peso de porta;195,12000000000003;370,88;185,44;9,880000000000024
89;MX-2013-158981;2013-12-28;2014-01-01;Classe padrão;TA-20845;Thaís Alves;Varejo;Tijuana;Baixa Califórnia;México;Norte;TEC-AC-10003695;Tecnologia;Acessórios;Memorex Teclado, Econômico;1426,8000000000002;3;0,0;327,6;327,6;Memorex;Econômico;Teclado;475,6000000000001;1099,2000000000003;366,4000000000001;109,2
90;MX-2013-158981;2013-12-28;2014-01-01;Classe padrão;TA-20845;Thaís Alves;Varejo;Tijuana;Baixa Califórnia;México;Norte;MÓV-ES-10000469;Móveis;Estantes;Dania Biblioteca, Preto;5820,0;3;0,2;2182,2000000000003;2182,2000000000003;Dania;Preto;Biblioteca;1940,0;3637,9999999999995;1212,6666666666665;727,4000000000001
91;MX-2013-158981;2013-12-28;2014-01-01;Classe padrão;TA-20845;Thaís Alves;Varejo;Tijuana;Baixa Califórnia;México;Norte;MAT-FI-10002102;Material de escritório;Fichários;Ibico Reforço para fichário, Econômico;419,40000000000003;9;0,0;0,0;0,0;Ibico;Econômico;Reforço para fichário;46,6;419,40000000000003;46,6;0,0
92;MX-2013-158981;2013-12-28;2014-01-01;Classe padrão;TA-20845;Thaís Alves;Varejo;Tijuana;Baixa Califórnia;México;Norte;MAT-EN-10002793;Material de escritório;Envelopes;Ames Com lacre, Prata;2550,0;10;0,0;918,0;918,0;Ames;Prata;Com lacre;255,0;1632,0;163,2;91,8
93;MX-2014-169292;2014-04-23;2014-04-27;Classe padrão;AF-10780;Anna Ferreira;Grande Empresa;Chihuahua;Chihuahua;México;Norte;MAT-PA-10000782;Material de escritório;Papel;Xerox Cadernetas, Embalagem com 12;589,0;5;0,0;153,0;153,0;Xerox;Embalagem com 12;Cadernetas;117,8;436,0;87,2;30,6
94;MX-2014-169292;2014-04-23;2014-04-27;Classe padrão;AF-10780;Anna Ferreira;Grande Empresa;Chihuahua;Chihuahua;México;Norte;MAT-EN-10002322;Material de escritório;Envelopes;Kraft Envelope kraft, Conjunto de 50;883,0;5;0,0;88,0;88,0;Kraft;Conjunto de 50;Envelope kraft;176,6;795,0;159,0;17,6
95;MX-2014-169292;2014-04-23;2014-04-27;Classe padrão;AF-10780;Anna Ferreira;Grande Empresa;Chihuahua;Chihuahua;México;Norte;MAT-CO-10000354;Material de escritório;Colchetes;Stockwell Percevejo niquelado, Metal;176,8;2;0,0;22,799999999999997;22,799999999999997;Stockwell;Metal;Percevejo niquelado;88,4;154,0;77,0;11,399999999999999
96;MX-2012-112319;2012-04-19;2012-04-25;Classe padrão;KB-16465;Kauê Barbosa;Varejo;Natal;Rio Grande do Norte;Brasil;Sul;MÓV-ES-10001958;Móveis;Estantes;Dania Par, Preto;5759,599999999999;7;0,0;1208,2000000000003;1208,2000000000003;Dania;Preto;Par;822,8;4551,4;650,1999999999999;172,60000000000005
97;MX-2012-112319;2012-04-19;2012-04-25;Classe padrão;KB-16465;Kauê Barbosa;Varejo;Natal;Rio Grande do Norte;Brasil;Sul;TEC-AC-10001104;Tecnologia;Acessórios;Enermax Pen drive, Econômico;553,6;2;0,0;16,4;16,4;Enermax;Econômico;Pen drive;276,8;537,2;268,6;8,2
98;MX-2012-149986;2012-10-21;2012-10-25;Classe padrão;ÁC-10075;Ágatha Correia;Grande Empresa;Estelí;Estelí;Nicarágua;Central;MAT-AR-10004870;Material de escritório;Armazenamento;Smead Pratelheiras, Metal;960,0;3;0,0;48,0;48,0;Smead;Metal;Pratelheiras;320,0;912,0;304,0;16,0
99;US-2014-125892;2014-08-08;2014-08-10;Primeira classe;MA-18400;Marisa Almeida;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MÓV-CA-10003783;Móveis;Cadeiras;Office Star Cadeira de praia, Par;923,0400000000002;3;0,2;-35,160000000000025;35,160000000000025;Office;Par;Star Cadeira de praia;307,68000000000006;888,0800000000002;296,0266666666667;11,720000000000008
100;US-2014-125892;2014-08-08;2014-08-10;Primeira classe;MA-18400;Marisa Almeida;Varejo;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-PA-10002996;Material de escritório;Papel;Eaton Resma, Premium;849,5999999999999;6;0,2;-54,0;54,0;Eaton;Premium;Resma;141,6;795,8;132,63333333333333;9,0
101;MX-2014-158533;2014-12-13;2014-12-18;Segunda classe;JG-15850;Julian Gomes;Varejo;Mixco;Guatemala;Guatemala;Central;TEC-AC-10003185;Tecnologia;Acessórios;Logitech Roteador, Econômico;4946,4;3;0,0;1978,1999999999998;1978,1999999999998;Logitech;Econômico;Roteador;1648,8;2968,2;989,4;659,4
102;MX-2014-165708;2014-12-04;2014-12-09;Classe padrão;CC-12040;Camila Costa;Pequenas e Medias Empresas;Camagüey;Camagüey;Cuba;Caribe;MAT-CO-10001674;Material de escritório;Colchetes;Stockwell Alfinetes, Tamanhos variados;394,00000000000006;5;0,0;51,0;51,0;Stockwell;Tamanhos variados;Alfinetes;78,80000000000001;343,00000000000006;68,60000000000001;10,2
103;US-2014-103051;2014-11-04;2014-11-10;Classe padrão;VC-21400;Vitor Cardoso;Varejo;Ocotlán;Jalisco;México;Norte;MÓV-CA-10002289;Móveis;Cadeiras;Office Star Cadeira dobrável, Vermelho;2445,6;5;0,2;-275,4;275,4;Office;Vermelho;Star Cadeira dobrável;489,12;2170,3999999999996;434,0799999999999;55,08
104;US-2014-103051;2014-11-04;2014-11-10;Classe padrão;VC-21400;Vitor Cardoso;Varejo;Ocotlán;Jalisco;México;Norte;MAT-AR-10002650;Material de escritório;Arte;Sanford Canetas, Metal;164,8;2;0,0;22,799999999999997;22,799999999999997;Sanford;Metal;Canetas;82,4;142,0;71,0;11,399999999999999
105;MX-2014-151988;2014-11-30;2014-12-02;Segunda classe;NC-19150;Nicolas Castro;Varejo;Cholula;Puebla;México;Norte;MAT-EN-10004878;Material de escritório;Envelopes;Jiffy Envelope com fecho, Conjunto de 50;56,79999999999999;1;0,0;22,6;22,6;Jiffy;Conjunto de 50;Envelope com fecho;56,79999999999999;34,19999999999999;34,19999999999999;22,6
106;MX-2013-141915;2013-10-10;2013-10-16;Classe padrão;LS-17350;Livia Santos;Varejo;Cidade do México;Distrito Federal;México;Norte;MÓV-CA-10003721;Móveis;Cadeiras;HON Protetor de piso, Vermelho;2665,44;9;0,2;66,24000000000001;66,24000000000001;HON;Vermelho;Protetor de piso;296,16;2599,3999999999996;288,8222222222222;7,360000000000001
107;US-2012-150623;2012-09-27;2012-10-02;Classe padrão;GO-14785;Giovanna Oliveira;Pequenas e Medias Empresas;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-PA-10004531;Material de escritório;Papel;Green Bar Artigos de papelaria, Reciclado;772,8000000000002;3;0,2;-10,200000000000045;10,200000000000045;Green;Reciclado;Bar Artigos de papelaria;257,6000000000001;762,8000000000002;254,26666666666674;3,400000000000015
108;US-2015-112368;2015-06-08;2015-06-12;Segunda classe;VC-21265;Vinícius Cunha;Grande Empresa;Buenos Aires;Cidade de Buenos Aires;Argentina;Sul;MAT-AR-10001367;Material de escritório;Arte;Stanley Canetas, Azul;160,80000000000004;4;0,4;-53,60000000000003;53,60000000000003;Stanley;Azul;Canetas;40,20000000000001;107,60000000000002;26,900000000000006;13,400000000000007
109;US-2015-112368;2015-06-08;2015-06-12;Segunda classe;VC-21265;Vinícius Cunha;Grande Empresa;Buenos Aires;Cidade de Buenos Aires;Argentina;Sul;MAT-PA-10004245;Material de escritório;Papel;Green Bar Agenda, Embalagem com 12;111,71999999999998;1;0,4;-1,8800000000000097;1,8800000000000097;Green;Embalagem com 12;Bar Agenda;111,71999999999998;110,23999999999998;110,23999999999998;1,8800000000000097
110;MX-2014-135895;2014-09-04;2014-09-04;No mesmo dia;PA-19420;Paulo Alves;Grande Empresa;Jiutepec;Morelos;México;Norte;TEC-AC-10004658;Tecnologia;Acessórios;SanDisk Mouse, Reciclado;481,6;2;0,0;134,8;134,8;SanDisk;Reciclado;Mouse;240,8;346,8;173,4;67,4
111;MX-2015-162152;2015-08-15;2015-08-22;Classe padrão;SS-20680;Sophia Santos;Pequenas e Medias Empresas;Tijuana;Baixa Califórnia;México;Norte;TEC-TE-10002655;Tecnologia;Telefones;Apple Repetidor de sinal, Tamanhos variados;4650,000000000001;5;0,0;279,0;279,0;Apple;Tamanhos variados;Repetidor de sinal;930,0000000000002;4371,000000000001;874,2000000000002;55,8
112;MX-2013-121006;2013-11-08;2013-11-12;Classe padrão;FC-14200;Felipe Costa;Pequenas e Medias Empresas;Huehuetenango;Huehuetenango;Guatemala;Central;MAT-MA-10001979;Material de escritório;Materiais;Fiskars Régua, Aço;460,99999999999994;5;0,0;101,0;101,0;Fiskars;Aço;Régua;92,19999999999999;359,99999999999994;71,99999999999999;20,2
113;US-2014-130631;2014-09-16;2014-09-21;Segunda classe;SC-20275;Samuel Costa;Varejo;Resistencia;Chaco;Argentina;Sul;MAT-PA-10003161;Material de escritório;Papel;Enermax Agenda, Multicolorido;669,48;7;0,4;-167,72000000000008;167,72000000000008;Enermax;Multicolorido;Agenda;95,64;502,1599999999999;71,73714285714284;23,96000000000001
114;US-2014-130631;2014-09-16;2014-09-21;Segunda classe;SC-20275;Samuel Costa;Varejo;Resistencia;Chaco;Argentina;Sul;MAT-PA-10000468;Material de escritório;Papel;SanDisk Papel de pergaminho, Multicolorido;652,3199999999999;9;0,4;85,31999999999994;85,31999999999994;SanDisk;Multicolorido;Papel de pergaminho;72,47999999999999;567,4;63,044444444444444;9,479999999999993
115;US-2014-130631;2014-09-16;2014-09-21;Segunda classe;SC-20275;Samuel Costa;Varejo;Resistencia;Chaco;Argentina;Sul;MAT-AR-10003216;Material de escritório;Armazenamento;Tenex Armários, Industrial;4092,5999999999995;5;0,4;204,60000000000036;204,60000000000036;Tenex;Industrial;Armários;818,5199999999999;3888,399999999999;777,6799999999998;40,92000000000007
116;MX-2015-145051;2015-02-24;2015-03-02;Classe padrão;VM-21085;Victor Martins;Varejo;Santa Cruz de Barahona;Barahona;República Dominicana;Caribe;MAT-CO-10001160;Material de escritório;Colchetes;Stockwell Grampos, Embalagem tipo bulk;277,6;5;0,2;13,599999999999994;13,599999999999994;Stockwell;Embalagem tipo bulk;Grampos;55,52;264,20000000000005;52,84000000000001;2,719999999999999
117;MX-2015-167801;2015-11-28;2015-12-02;Segunda classe;SS-20410;Sarah Santos;Varejo;Curitiba;Paraná;Brasil;Sul;TEC-TE-10003100;Tecnologia;Telefones;Cisco Smart Phone, Embalagem tipo bulk;4618,999999999999;5;0,0;1016,0;1016,0;Cisco;Embalagem tipo bulk;Smart Phone;923,7999999999998;3602,999999999999;720,5999999999998;203,2
118;MX-2014-117471;2014-08-14;2014-08-18;Segunda classe;AM-10330;Alice Martins;Varejo;Soledad;Atlántico;Colômbia;Sul;MAT-AC-10002648;Material de escritório;Acessórios;KitchenAid Geladeira, Branco;10521,599999999999;3;0,0;0,0;0,0;KitchenAid;Branco;Geladeira;3507,1999999999994;10521,599999999999;3507,1999999999994;0,0
119;MX-2014-117471;2014-08-14;2014-08-18;Segunda classe;AM-10330;Alice Martins;Varejo;Soledad;Atlántico;Colômbia;Sul;MAT-EN-10003914;Material de escritório;Envelopes;Jiffy Com lacre, Prata;1846,6000000000001;7;0,0;331,80000000000007;331,80000000000007;Jiffy;Prata;Com lacre;263,8;1514,8000000000002;216,40000000000003;47,40000000000001
120;MX-2014-117471;2014-08-14;2014-08-18;Segunda classe;AM-10330;Alice Martins;Varejo;Soledad;Atlántico;Colômbia;Sul;MAT-CO-10002140;Material de escritório;Colchetes;Accos Elásticos, Metal;336,00000000000006;3;0,0;97,19999999999999;97,19999999999999;Accos;Metal;Elásticos;112,00000000000001;238,80000000000007;79,60000000000002;32,4
121;US-2013-146360;2013-03-14;2013-03-18;Classe padrão;MA-18685;Matheus Almeida;Pequenas e Medias Empresas;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-EN-10000091;Material de escritório;Envelopes;Cameo Malote, Vermelho;1019,4;5;0,4;-527,6000000000001;527,6000000000001;Cameo;Vermelho;Malote;203,88;492,1999999999998;98,43999999999997;105,52000000000002
122;US-2013-112032;2013-03-19;2013-03-23;Classe padrão;NR-19195;Nicolas Rocha;Pequenas e Medias Empresas;Charallave;Miranda;Venezuela;Sul;MAT-AR-10004240;Material de escritório;Arte;Stanley Bloco de desenho, Metal;731,0400000000001;4;0,4;-12,96000000000015;12,96000000000015;Stanley;Metal;Bloco de desenho;182,76000000000002;718,4799999999999;179,61999999999998;3,2400000000000375
123;US-2012-138842;2012-12-29;2013-01-02;Classe padrão;NC-19150;Nicolas Castro;Varejo;Carrefour;Oeste;Haiti;Caribe;MÓV-ES-10002212;Móveis;Estantes;Dania Conjunto de pratelheiras, Preto;2731,2;4;0,4;-956,0000000000002;956,0000000000002;Dania;Preto;Conjunto de pratelheiras;682,8;1775,5999999999997;443,8999999999999;239,00000000000006
124;US-2012-138842;2012-12-29;2013-01-02;Classe padrão;NC-19150;Nicolas Castro;Varejo;Carrefour;Oeste;Haiti;Caribe;TEC-MÁ-10000379;Tecnologia;Máquinas;Panasonic Impressora, Branco;1059,6000000000004;2;0,7;-1271,6000000000001;1271,6000000000001;Panasonic;Branco;Impressora;529,8000000000002;-211,29999999999973;-105,64999999999986;635,8000000000001
125;MX-2015-148488;2015-06-04;2015-06-06;Primeira classe;IB-15130;Igor Barbosa;Varejo;João Pessoa;Paraíba;Brasil;Sul;MÓV-CA-10001401;Móveis;Cadeiras;Novimex Cadeira de praia, Preto;1451,0;5;0,0;638,0;638,0;Novimex;Preto;Cadeira de praia;290,2;813,0;162,6;127,6
126;MX-2015-148488;2015-06-04;2015-06-06;Primeira classe;IB-15130;Igor Barbosa;Varejo;João Pessoa;Paraíba;Brasil;Sul;TEC-CO-10000153;Tecnologia;Copiadoras;Canon Copiadora para uso pessoal, Colorida;1918,5552000000002;2;0,002;745,7552;745,7552;Canon;Colorida;Copiadora para uso pessoal;959,2776000000001;1172,8020000000001;586,4010000000001;372,8776
127;MX-2015-148488;2015-06-04;2015-06-06;Primeira classe;IB-15130;Igor Barbosa;Varejo;João Pessoa;Paraíba;Brasil;Sul;MAT-EN-10003545;Material de escritório;Envelopes;GlobeWeis Com lacre, Reciclado;1992,0;8;0,0;636,8;636,8;GlobeWeis;Reciclado;Com lacre;249,0;1355,2;169,4;79,6
128;MX-2015-148488;2015-06-04;2015-06-06;Primeira classe;IB-15130;Igor Barbosa;Varejo;João Pessoa;Paraíba;Brasil;Sul;MÓV-CA-10003984;Móveis;Cadeiras;Office Star Cadeira de balanço, Ajustável;1912,0000000000002;2;0,0;382,4;382,4;Office;Ajustável;Star Cadeira de balanço;956,0000000000001;1529,6000000000004;764,8000000000002;191,2
129;MX-2015-148488;2015-06-04;2015-06-06;Primeira classe;IB-15130;Igor Barbosa;Varejo;João Pessoa;Paraíba;Brasil;Sul;MAT-AR-10002409;Material de escritório;Arte;Boston Tela, Embalagem tipo bulk;1078,1999999999998;3;0,0;517,1999999999999;517,1999999999999;Boston;Embalagem tipo bulk;Tela;359,3999999999999;560,9999999999999;186,99999999999997;172,39999999999998
130;MX-2012-158771;2012-01-04;2012-01-11;Classe padrão;BP-11305;Bianca Pereira;Pequenas e Medias Empresas;Manzanillo;Granma;Cuba;Caribe;MAT-EN-10003803;Material de escritório;Envelopes;Jiffy Malote, Conjunto de 50;1857,6000000000001;6;0,0;36,0;36,0;Jiffy;Conjunto de 50;Malote;309,6;1821,6000000000001;303,6;6,0
131;MX-2015-135265;2015-12-25;2015-12-31;Classe padrão;DB-12880;Diego Barros;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;MAT-PA-10003855;Material de escritório;Papel;Green Bar Agenda, Reciclado;473,9999999999999;3;0,0;222,60000000000002;222,60000000000002;Green;Reciclado;Bar Agenda;157,99999999999997;251,39999999999986;83,79999999999995;74,2
132;US-2014-130239;2014-11-14;2014-11-19;Classe padrão;LC-17080;Leonor Cunha;Varejo;Irapuato;Guanajuato;México;Norte;MÓV-ES-10001915;Móveis;Estantes;Dania Biblioteca, Tradicional;9664,0;5;0,2;-967,0;967,0;Dania;Tradicional;Biblioteca;1932,8;8697,2;1739,44;193,4
133;US-2015-118752;2015-09-29;2015-10-04;Classe padrão;VF-21460;Vitor Fernandes;Pequenas e Medias Empresas;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-CO-10000354;Material de escritório;Colchetes;Stockwell Percevejo niquelado, Metal;141,44000000000003;2;0,2;-12,56000000000001;12,56000000000001;Stockwell;Metal;Percevejo niquelado;70,72000000000001;129,08;64,54;6,280000000000005
134;US-2015-118752;2015-09-29;2015-10-04;Classe padrão;VF-21460;Vitor Fernandes;Pequenas e Medias Empresas;Santo Domingo;Santo Domingo;República Dominicana;Caribe;MAT-FI-10002363;Material de escritório;Fichários;Ibico Divisórias, Durável;55,52000000000001;1;0,2;-7,680000000000002;7,680000000000002;Ibico;Durável;Divisórias;55,52000000000001;48,04000000000001;48,04000000000001;7,680000000000002
135;MX-2015-128762;2015-10-29;2015-11-03;Classe padrão;GC-14395;Gabriel Castro;Grande Empresa;Mendoza;Mendoza;Argentina;Sul;MAT-ET-10001772;Material de escritório;Etiquetas;HON Etiquetas redondas, Branco;133,2;5;0,4;4,199999999999989;4,199999999999989;HON;Branco;Etiquetas redondas;26,639999999999997;129,4;25,880000000000003;0,8399999999999977
